,pct_missing,nobs,r2,r2_adj,bic,r2_pred,mse_pred,mape_pred,const_ci_rng,const_estimate,const_in_target,const_true_beta,x1_ci_rng,x1_estimate,x1_in_target,x1_true_beta,x1:x2_ci_rng,x1:x2_estimate,x1:x2_in_target,x1:x2_true_beta,x2_ci_rng,x2_estimate,x2_in_target,x2_true_beta,action_type,beta_sigma,sample_size,beta_x2/beta_x1,beta_x1:x2/beta_x1,_beta_sigma,_sample_size,_beta_x2/beta_x1,_beta_x1:x2/beta_x1
3,0.30000000000000004,50.0,0.9687813342832504,0.9667453343452015,111.48396372679399,0.7738392142201027,1.988342225869633,6.764981702112155,1.3888802419878488,9.692642749990373,1,10,2.4586831995237866,11.685543945989025,0,10,3.7292140763505524,-0.30200592482420774,1,1,2.2730390975886907,0.6165232805614744,1,1.0,invert,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
4,0.4,50.0,0.9660373639147192,0.9638224093874183,115.6962040063288,0.7778046715810051,1.9534790364427923,6.5079079008216505,1.4320041643289336,9.81544004236852,1,10,2.530562524175444,11.467226268206392,0,10,3.9817969368788253,-0.7007455002936851,1,1,2.4023026684746247,0.7973873330718506,1,1.0,invert,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
5,0.5,50.0,0.9647234790164801,0.9624228363436419,117.59403565761943,0.753374615558805,2.1682612401824586,6.988258341518707,1.5171502322042407,9.515362202259402,1,10,2.6000370990625044,11.529604907188942,0,10,4.262431032311713,-1.6952658805907106,0,1,2.5228468356149385,1.2726054252126513,1,1.0,invert,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
6,0.6000000000000001,50.0,0.9784816792950157,0.9770783105533863,92.8783898274114,0.7534357868922934,2.167723438967415,6.973256064556212,1.1602892925609964,9.537360622615562,1,10,2.096358393451691,12.23295807391824,0,10,3.1793173519426796,-1.158630552249715,0,1,1.908905608239503,0.9466900943851497,1,1.0,invert,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
7,0.7000000000000001,50.0,0.9848673602404873,0.9838804489518234,75.27585414570994,0.777448540365959,1.9566100422464043,6.625062763133959,0.8306439107976544,10.760666404894568,0,10,1.5067530331006331,10.613552709352877,1,10,2.475049878329714,0.21359041039756832,1,1,1.5261311868286411,0.2043272452253433,0,1.0,invert,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
0,0.0,100.0,0.9148701339086474,0.9122098255932926,292.3472665983764,0.9191448133920236,0.9434855090475653,5.364552251719891,1.6678555874540848,10.095710941897714,1,10,2.8560543082815677,9.998501371584794,1,10,4.506500681926394,1.1419511170879337,1,1,2.7080309844156005,0.6776702052635146,1,1.0,invert,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
1,0.1,100.0,0.9271289860591589,0.9248517668735077,276.7985685044118,0.9132765852553955,1.011960871519212,5.692246344568642,1.4283203534893687,10.43523336077816,1,10,2.4324134689644303,9.52751391096503,1,10,3.9845725249893347,1.47455796064303,1,1,2.3805349589562015,0.277328395139151,1,1.0,invert,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
2,0.2,100.0,0.9345106582761855,0.9324641163473163,266.11821467058945,0.9144735937212688,0.9979931820098871,5.554630822314386,1.3889336290334775,10.168740169962774,1,10,2.4189593419263034,10.193536572849002,1,10,3.831778743449771,0.9412248297643506,1,1,2.280381662610194,0.5486937099032376,1,1.0,invert,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
3,0.30000000000000004,100.0,0.9411259088029807,0.9392860934530739,255.46958551525333,0.9054701128992071,1.1030532782507003,5.844366475678079,1.2243465754854235,10.574312777090764,1,10,2.1213409690882408,9.590170856716163,1,10,3.5776007546824875,0.9847361103646879,1,1,2.073676719598232,0.1192590968427969,1,1.0,invert,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
4,0.4,100.0,0.9520142707919748,0.9505147167542239,235.01983976160523,0.905459473436914,1.1031774283382658,6.034782231686266,1.074741907490946,10.63722367273079,0,10,1.855508814097071,9.544116433406696,1,10,3.1088155198472336,1.3186472793729331,1,1,1.8473014638393739,0.11992385868853006,1,1.0,invert,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
5,0.5,100.0,0.9596042814845122,0.9583419152809032,217.80185410908373,0.9087576931555242,1.0646910597982837,5.656175419319339,1.0223914565115315,10.306325727106255,1,10,1.771019374033422,10.107675109846712,1,10,2.828752078969046,1.2265557643548703,1,1,1.666193525635086,0.0046083996785561965,0,1.0,invert,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
6,0.6000000000000001,100.0,0.9612058401340552,0.9599935226382444,213.75644554603068,0.9065275889295441,1.0907137691524713,5.5373438337915495,1.1026496375131352,9.600638714341667,1,10,1.9935645915329232,11.653241393859169,0,10,2.9834270015957993,-0.24440539544510642,1,1,1.7215543106602862,0.7609874871493392,1,1.0,invert,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
7,0.7000000000000001,100.0,0.9787227980790298,0.9780578855189995,153.69309062309742,0.868090956131772,1.5392243419757963,6.329173671125589,0.8680608888815087,8.898756698289544,0,10,1.594120549571965,13.078996712139217,0,10,2.1224250084368648,-0.03359096516708515,1,1,1.2214150158818855,0.43256262065523554,1,1.0,invert,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
0,0.0,20.0,0.7932234748066257,0.754452876332868,93.01645121386701,0.591333857483826,12.563873611355184,19.965450643517222,15.06047739070496,10.705578603030915,1,10,24.87655426049207,6.1755750645782195,1,10,35.17527229149231,8.802217836937414,1,1,21.41732564815102,-0.356711464025107,1,1.0,invert,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
1,0.1,20.0,0.8932644832945379,0.8732515739122637,79.79075814109855,0.639387821450651,11.086521154196568,18.730630643782792,6.22492097528113,8.890699816245968,1,10,10.831765697208592,10.57770343381157,1,10,16.1536682771678,3.034526616677688,1,1,9.917518048848528,2.3750064881526276,1,1.0,invert,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
2,0.2,20.0,0.8154311750465194,0.7808245203677417,90.74412735879392,0.5874324287864916,12.683817624224039,19.4180805914924,10.415745595005689,10.228713910659796,1,10,17.960853125242867,7.537962400773898,1,10,25.11015431513998,7.406588739634401,1,1,14.259459297568098,-0.2986916314574044,1,1.0,invert,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,20.0,0.8158252788822216,0.781292518672638,90.7013763476958,0.6067016395365576,12.09141247178395,19.603520976054796,10.530850802862602,10.149747700610344,1,10,18.92312271348199,7.993085594278997,1,10,27.849276950424755,6.103923519160238,1,1,15.929008730487904,0.5705660275461715,1,1.0,invert,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
4,0.4,20.0,0.8749271533835878,0.8514759946430106,82.96160559057095,0.6057023935812713,12.122132902430781,21.27293491656024,4.81849069799825,11.225265048825005,1,10,9.928807142339206,8.207506160420396,1,10,15.7992834808222,5.794263214796814,1,1,8.76442113621111,-0.5074517812846251,1,1.0,invert,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
5,0.5,20.0,0.8783069354575934,0.8554894858558921,82.41371898525787,0.5078086467025963,15.131740342755965,18.967493901380095,7.677659102762085,8.289479869325032,1,10,12.142915323666035,10.353746657181171,1,10,17.310021101050157,3.9332686651465067,1,1,9.634925952182614,0.7896401256875203,1,1.0,invert,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.9074522750442724,0.8900995766150734,76.9381679194551,0.6046915639426494,12.15320945735178,19.872233377408946,4.365787922455926,10.4284776813274,1,10,8.293694500639184,9.221624770318916,1,10,13.108514120163676,4.625401167244664,1,1,7.39739408437097,-0.010461589184143416,1,1.0,invert,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,20.0,0.9400742385964825,0.928838158333323,68.24580850443856,-0.7943108655323592,55.163598323141436,44.08083458560939,9.185698746749617,0.48188711763559766,0,10,13.86856226648402,21.45740162187896,0,10,10.220965309612204,3.713881337585949,1,1,5.523071388647576,-0.5005549792187636,1,1.0,invert,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
0,0.0,50.0,0.4151762897289637,0.37703561297215693,282.4298337403347,0.27137990794208144,8.803585212706237,15.1881462923516,7.3414760028404125,11.01606730651849,1,10,14.615753707403922,9.541096760963436,1,10,24.992329476220778,1.0694634766318978,1,1,12.892887837408377,-0.36602237638717483,1,1.0,invert,0.3,50,0.1,0.1,1.0,0.375,0.0,0.14285714285714285
1,0.1,50.0,0.4523494077334669,0.4166330647595625,279.1461850596068,0.2501918775022366,9.059590548682834,15.408014894012002,6.950021991796548,10.40017319359131,1,10,12.79803302721055,10.3000114047265,1,10,21.5333637375013,0.8100224586135019,1,1,11.710401971843357,-0.14799301762895878,1,1.0,invert,0.3,50,0.1,0.1,1.0,0.375,0.0,0.14285714285714285
2,0.2,50.0,0.5210924795958962,0.4898593804391068,272.4396866837447,0.2821263035920636,8.673741401280633,15.172015169271155,5.094383478322182,11.257232862792973,1,10,8.51917491952036,9.128280420539795,1,10,16.935558841387316,1.5318247240423108,1,1,9.977424316365248,-0.3969667966809656,1,1.0,invert,0.3,50,0.1,0.1,1.0,0.375,0.0,0.14285714285714285
3,0.30000000000000004,50.0,0.6895728161309935,0.6693275650091017,250.76177921629525,0.25580577479341216,8.991760380784697,15.493085091328618,3.7582099892877636,10.855075185873847,1,10,5.435162232622333,9.89090429608553,1,10,11.888148703190648,0.9037408086239491,1,1,7.508425873180947,-0.17003661010830218,1,1.0,invert,0.3,50,0.1,0.1,1.0,0.375,0.0,0.14285714285714285
4,0.4,50.0,0.5268390074946439,0.4959806818964684,271.83609591198393,0.27884625628149273,8.71337272124432,15.25107739257305,5.149256084061655,11.066666572321669,1,10,8.52561887226663,9.325807118088882,1,10,16.733936339802085,1.47264937489205,1,1,9.94322855416746,-0.2593637208182731,1,1.0,invert,0.3,50,0.1,0.1,1.0,0.375,0.0,0.14285714285714285
5,0.5,50.0,0.6719447250333321,0.6505498157963755,253.5234169189889,0.09282818767849355,10.960944447442836,16.78120379495559,4.2732339969119435,9.870117531874081,1,10,7.235369746432813,12.492701522280472,1,10,12.783470914265665,-0.16020785506948343,1,1,7.553488714505846,-0.9929907006527321,1,1.0,invert,0.3,50,0.1,0.1,1.0,0.375,0.0,0.14285714285714285
6,0.6000000000000001,50.0,0.758999332033206,0.7432818971658064,238.10429640435822,0.23890660658305662,9.1959453449181,15.897486950746567,3.116146651947343,11.249920406244952,1,10,4.298389439341108,9.69124554338341,1,10,10.373689377327102,-0.07344134378209421,1,1,6.655162933724015,0.5839950082183689,1,1.0,invert,0.3,50,0.1,0.1,1.0,0.375,0.0,0.14285714285714285
7,0.7000000000000001,50.0,0.8704495364809846,0.8620005932080053,207.0678353935801,-0.030770073223978844,12.454326024286203,18.956095636073734,2.3412312631374768,10.439082945687181,1,10,3.523570230462685,12.154096739881494,0,10,7.263960428927836,-0.09668828973232646,1,1,4.802245392610954,0.8099042415615738,1,1.0,invert,0.3,50,0.1,0.1,1.0,0.375,0.0,0.14285714285714285
0,0.0,100.0,0.5240770416851823,0.5092044492378442,527.8833893954767,0.4814151672307063,9.160283117561113,17.101907124474785,4.670255422774545,10.342633621075484,1,10,8.098736278050122,10.698703189765146,1,10,15.949313674146797,-0.25992804466189945,1,1,9.111484523562435,0.7458714876719694,1,1.0,invert,0.3,100,0.1,0.1,1.0,1.0,0.0,0.14285714285714285
1,0.1,100.0,0.6017140567459657,0.5892676210192771,510.07481028121623,0.48409097296498493,9.113017681812261,17.195130218717697,3.4887886726388153,10.77154304749108,1,10,5.561042234229991,10.060158914910543,1,10,11.983492985185498,0.8434404132531039,1,1,7.2566139513097445,0.15116869259132493,1,1.0,invert,0.3,100,0.1,0.1,1.0,1.0,0.0,0.14285714285714285
2,0.2,100.0,0.6142500609492045,0.6021953753538671,506.8767238344066,0.4766967379050241,9.243629458915992,17.484308643395845,3.4298731192817797,10.641681837021594,1,10,5.493456751241901,10.389655784814106,1,10,12.07831803751619,-0.3290040414033353,1,1,7.252384704652002,0.7189813294555005,1,1.0,invert,0.3,100,0.1,0.1,1.0,1.0,0.0,0.14285714285714285
3,0.30000000000000004,100.0,0.6532804207871794,0.6424454339367788,496.20942292674874,0.4412257463382272,9.870189097147897,17.508819489867847,3.122581920770763,10.605812277896362,1,10,5.622917615916375,12.145072889907208,1,10,11.770723686098925,-2.6960448790355738,1,1,6.520976789150978,0.21377891341591715,1,1.0,invert,0.3,100,0.1,0.1,1.0,1.0,0.0,0.14285714285714285
4,0.4,100.0,0.694736015901887,0.685196516398821,483.47548289953437,0.4845528109955076,9.10485977427869,16.71405932771313,2.915716786563369,10.279845746375985,1,10,4.1062749653144905,10.163353431001438,1,10,9.455786235401199,0.8431166040267275,1,1,6.011349023391061,0.3848764313657549,1,1.0,invert,0.3,100,0.1,0.1,1.0,1.0,0.0,0.14285714285714285
5,0.5,100.0,0.7788119260144692,0.7718997987024214,451.2591258222891,0.48636613787523986,9.072829166066859,16.779839952619778,2.3358070471247636,10.270296546213464,1,10,3.2163906388862706,10.555385984019717,1,10,7.634564155547803,0.560735772832059,1,1,4.938096474722591,0.4126174085523937,1,1.0,invert,0.3,100,0.1,0.1,1.0,1.0,0.0,0.14285714285714285
6,0.6000000000000001,100.0,0.8022254235593105,0.7960449680455389,440.0705784385704,0.4405053215712845,9.882914681108494,16.652218716630934,2.297903605346349,9.662779705393827,1,10,3.671760840928492,13.11901177011438,0,10,7.686788113225603,-2.2894043772754262,1,1,4.590132385103953,0.11430446111040338,1,1.0,invert,0.3,100,0.1,0.1,1.0,1.0,0.0,0.14285714285714285
7,0.7000000000000001,100.0,0.8632967652578846,0.8590247891721935,403.1390311625839,0.448921584907104,9.734249795295387,17.10824426298711,1.7536047795941485,10.290030339283735,1,10,2.7669933237070374,12.73726266709527,0,10,6.03642698532494,-1.449581967209097,1,1,3.750919649802812,0.08663132382726646,1,1.0,invert,0.3,100,0.1,0.1,1.0,1.0,0.0,0.14285714285714285
0,0.0,20.0,0.9119673232833447,0.8954611963989718,66.2424940178332,0.934868921210221,0.6050889090226251,5.118515630203303,4.297789304256924,10.023905696079577,1,10,6.388375081655742,9.81289276551166,1,10,12.564667147205961,1.3853038671080284,1,1,8.302480680092874,1.0696943373449912,1,1.0,drop,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
1,0.1,18.0,0.9118369191486784,0.8929448303948238,62.00741424619389,0.9384021440074589,0.5722641198829427,5.068234186201681,5.1118852867723135,9.785591451854858,1,10,7.291298253865031,10.083001851132696,1,10,14.402858587372759,0.8288882790979812,1,1,9.977090094463906,1.5615662774699501,1,1.0,drop,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
2,0.2,16.0,0.8858453505105911,0.8573066881382388,54.601291822304134,0.9296775817461863,0.6533181413803094,5.438883248903938,5.0659072140302435,10.093852711097005,1,10,8.062812240943028,9.874612569432445,1,10,26.34575953549514,0.443732046737658,1,1,12.820265270328848,1.2911032980440496,1,1.0,drop,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,14.0,0.917626500989266,0.8929144512860459,48.33148816706669,0.9432283308755959,0.5274272739248717,4.727638431891781,5.57747813489625,10.065009164004197,1,10,8.355696532625146,10.066373906262218,1,10,24.09485678990732,-0.7064616278400706,1,1,12.065865377581938,0.7552214857436335,1,1.0,drop,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
4,0.4,12.0,0.8682892441282706,0.8188977106763721,37.865446593301414,0.8023496184465693,1.8362363400748596,7.768034260276241,7.889827390722385,12.687411410637045,1,10,16.30003540036222,4.9376646854181026,1,10,44.475087613566785,9.883064009391777,1,1,18.59183595388886,-3.511655678882775,1,1.0,drop,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
5,0.5,10.0,0.9605570554652343,0.9408355831978514,19.57412864337758,0.6609941944630497,3.1494742116398107,10.331922439913603,4.981624758229964,14.17692399969466,0,10,10.063827550652704,1.1121404748235264,0,10,21.77803451401992,16.703913432805642,0,1,9.686755358571943,-5.805513213944837,0,1.0,drop,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,8.0,0.9458926792042892,0.9053121886075062,28.050105825536292,0.9070794976632199,0.8632616936420222,6.462588868610427,11.797043799350561,10.180059136351659,1,10,15.810596537867234,9.661039283522364,1,10,35.263171362984004,2.948597177251031,1,1,29.864810453463377,-1.193618902721127,1,1.0,drop,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,6.0,0.9761262832746843,0.9403157081867108,17.97168764918078,0.9131645576632132,0.806729506779013,5.144059580841694,17.684021979880526,8.794329140810337,1,10,30.550905454484656,11.087692421791369,1,10,68.25642682564947,3.9602698297015166,1,1,43.71509584517742,0.8598523766842092,1,1.0,drop,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
0,0.0,50.0,0.9457524804760371,0.9422145987679525,136.29645461098164,0.9066555632209455,1.1171001363220703,6.0216325984759065,1.7608511380144805,9.592971511242851,1,10,3.056937696427017,10.858416274042964,1,10,5.49593301995089,-1.349613266668893,1,1,3.0589034091634613,2.168180479285147,1,1.0,drop,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
1,0.1,45.0,0.9407531716248335,0.9364180378412847,126.72504172692021,0.9030188706386184,1.1606222777550423,6.107208003359482,1.8735814871619674,9.636013545491892,1,10,3.3342660711416485,10.893680067019114,1,10,6.418010764472477,-1.6015522476639823,1,1,3.4008486400688156,2.1655406722544766,1,1.0,drop,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
2,0.2,40.0,0.9480018928395183,0.9436687172428115,113.41467988100908,0.9145125667481133,1.0230713970190808,5.675661118683568,2.105218318746097,9.343514009647592,1,10,3.4625335099873524,11.029125420498055,1,10,6.284108363248238,-1.2469021874285149,1,1,3.568467388562638,2.288765377858149,1,1.0,drop,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
3,0.30000000000000004,35.0,0.932147967211993,0.9255816414583149,104.86825358699424,0.9074859599414399,1.1071623583282795,5.988932510745702,2.381638076006592,9.639988042664736,1,10,4.428604232174855,10.680826774022831,1,10,8.114758806577115,-1.1112215617498689,1,1,3.9130871781156813,2.0599896371188917,1,1.0,drop,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
4,0.4,30.0,0.9590168965362399,0.9542880769058061,78.01071118975152,0.8923384531787635,1.2884402411182072,6.330157765104614,2.3256447194429235,9.315376761385444,1,10,3.801318694603971,11.761662144382957,1,10,6.759933012512054,-3.306388044622153,0,1,3.672839374723214,2.922715258986247,0,1.0,drop,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
5,0.5,25.0,0.9548203357551563,0.948366098005893,66.1325975697317,0.884773288402875,1.378976398323243,6.887346506571055,1.9350987251073057,10.167284830741842,1,10,4.043687599716293,9.784486628924169,1,10,7.070165091280399,-0.29324997863650365,1,1,3.5240932145117627,1.9757996264138924,1,1.0,drop,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.9495841976996771,0.9401312347683665,58.11916321395362,0.8947748758666523,1.2592823372227564,6.367981692395729,2.749351651734842,9.192591562051787,1,10,4.8690167470994155,12.299080017455442,1,10,8.588237649962176,-3.6350051122614033,0,1,4.750944674976328,3.049044253132905,1,1.0,drop,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
7,0.7000000000000001,15.0,0.9502627914698486,0.9366980982343528,43.483754934828426,0.9139037799825248,1.0303570564787836,6.063157849665172,5.778396896495277,11.332442524794972,1,10,8.225175524129988,8.253747728705301,1,10,16.902963331816256,4.516349715028838,1,1,11.836176252980202,-1.9310103646416974,1,1.0,drop,0.1,50,0.1,0.1,0.0,0.375,0.0,0.14285714285714285
0,0.0,100.0,0.928487613485367,0.9262528514067847,287.70860184527095,0.8474185173452009,1.2735097377864821,5.944095108682681,1.4093612295150173,9.246731632700492,0,10,2.4386357013465023,11.165144329163716,1,10,4.30843184138649,-0.2301090745262755,1,1,2.5329131322515623,2.0107772554917345,1,1.0,drop,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
1,0.1,90.0,0.9290679451538669,0.9265935711476064,263.1671077814267,0.8469162185087988,1.2777021368135915,5.9407771720558555,1.4436147527527972,9.228252469058262,0,10,2.504001191419519,11.156028049275525,1,10,4.448723367202226,-0.23287875933224456,1,1,2.656069434911524,2.0512082537566956,1,1.0,drop,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
2,0.2,80.0,0.9288187184739745,0.9260089310453156,232.45068880988828,0.8458661892055443,1.2864661265152844,6.019447891906402,1.8340757141345954,9.315688651001327,1,10,2.8799165193799716,11.076718714191585,1,10,4.985258586875856,0.16990761016552258,1,1,3.1191347122141924,1.8082051014233005,1,1.0,drop,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
3,0.30000000000000004,70.0,0.9295826844823011,0.9263818974133148,202.81010697548888,0.8463979197019582,1.282028078376815,6.019900919579859,1.7725320838975698,9.309856679059894,1,10,2.868684564508836,11.186290866831706,1,10,5.451654399144434,-0.001964708272964799,1,1,3.5198297210436262,1.8077187862161743,1,1.0,drop,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
4,0.4,60.0,0.9336430877593976,0.9300882531750796,163.89324312919757,0.8499273069199228,1.2525703164499242,5.961837940954868,1.6700261018845026,9.405374659424517,1,10,2.783435304706245,11.075935487190343,1,10,5.410559568994723,-0.10081212319330746,1,1,3.234639356083779,1.9131218534341015,1,1.0,drop,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
5,0.5,50.0,0.9302782027050963,0.9257311289684722,146.83216952396307,0.8468087442755485,1.2785991623256252,6.074423500066196,1.8236225252442715,9.455940383101847,1,10,3.0744152637032798,11.232390135833338,1,10,6.065040360849391,0.0664507370827927,1,1,3.4428488614518393,1.5976062026714608,1,1.0,drop,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
6,0.6000000000000001,40.0,0.9344399410675299,0.9289766028231574,122.16548318612021,0.8374408940392883,1.3567872116906543,6.055716799632077,2.317490757518673,9.142595320806215,1,10,3.7555151148901977,10.97744050367535,1,10,6.926655367335056,0.39761524222135414,1,1,4.200449588352721,1.8396055868256198,1,1.0,drop,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
7,0.7000000000000001,30.0,0.9230614247201253,0.9141838968032167,89.25035998786952,0.8533212614968486,1.22424293275882,5.90808760632999,2.672625722134491,9.501637915237211,1,10,4.629806133249232,10.939240717133362,1,10,9.315479441097862,0.08145045533645501,1,1,5.082022016845293,1.5171282550706016,1,1.0,drop,0.1,100,0.1,0.1,0.0,1.0,0.0,0.14285714285714285
0,0.0,20.0,0.532910765988355,0.4453315346111715,109.03775421632632,0.37133598973132687,6.243114257489539,10.724650511113103,18.18698027507659,7.4989633456558895,1,10,24.992072986430756,10.679394372565998,1,10,39.09312331107068,1.8210261035850834,1,1,27.49526860732564,3.1566870876886526,1,1.0,drop,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
1,0.1,18.0,0.5020420460548018,0.3953367702094023,100.75912641198856,0.3520096087944893,6.435039995883375,10.89628537266029,19.72378519578406,7.4834203885987165,1,10,27.094823474588665,10.729692382380652,1,10,42.62882874579621,1.5979892342196464,1,1,29.722548609690595,3.1386083747934936,1,1.0,drop,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
2,0.2,16.0,0.5764825456388416,0.470603182048552,88.99157228161042,0.2765731248835478,7.184181954937154,13.264426033758713,22.597164196814013,4.346257045143496,1,10,33.49238078799088,16.10564829810796,1,10,48.957228554407266,-5.496519508172199,1,1,32.15281786416779,6.581670049469999,1,1.0,drop,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,14.0,0.3800542985320321,0.19407058809164168,74.26016498690835,-0.1535690720245293,11.455822828918494,13.930974600301612,19.319638469672242,10.570441823041541,1,10,28.153700489526422,6.383163971809716,1,10,44.24241148937449,2.5182280156457484,1,1,28.503911638843434,-0.01032682335474755,1,1.0,drop,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
4,0.4,12.0,0.37924425399694384,0.14646084924579772,70.28367731695252,0.39799288185293913,5.978390938599892,10.662458787949085,48.185902044788115,1.360124396911715,1,10,59.38272983817006,19.767645724449995,1,10,125.49019092590865,-23.0712060828144,1,1,98.56031151149551,18.95949459346076,1,1.0,drop,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
5,0.5,10.0,0.5232450719713161,0.2848676079569741,53.59111902689581,-0.5996375269558765,15.885623621249607,17.26022284496866,35.04089848370917,10.077198736888244,1,10,61.19449988910489,4.008355876807997,1,10,86.35019355953555,8.18406030555169,1,1,44.91221793328103,-0.8798240485367153,1,1.0,drop,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,8.0,0.803281356648448,0.6557423741347841,43.09990116081567,0.24197336522046098,7.527784021112394,11.908602127496364,33.1287320785761,3.7659363536713286,1,10,63.02238779738521,20.021596635606265,1,10,101.94618046293226,-6.004587171526708,1,1,45.55710927957707,6.307100003356293,1,1.0,drop,0.3,20,0.1,0.1,1.0,0.0,0.0,0.14285714285714285
